Frame,Pred_X,Pred_Y,Pred_Z,Q_X,Q_Y,Q_Z,Q_W
6077,-89.9539,25.5782,692.794,0.609189,-0.176842,-0.596286,0.491995
6078,-90.8595,25.1773,692.656,0.610193,-0.180533,-0.59212,0.494435
6079,-91.7346,24.7515,692.425,0.61001,-0.180633,-0.589406,0.497855
6080,-92.6474,24.3759,692.265,0.609445,-0.178552,-0.589794,0.498839
6081,-92.3968,23.7173,692.975,0.612383,-0.180595,-0.590892,0.493173
6082,-93.3886,23.7929,692.871,0.613198,-0.179579,-0.591976,0.491227
6083,-94.2421,23.314,692.666,0.612051,-0.178157,-0.593715,0.491077
6084,-95.2049,23.0466,692.704,0.612606,-0.177336,-0.594497,0.489734
6085,-96.1809,22.8301,692.682,0.613082,-0.176249,-0.596279,0.487357
6086,-97.1538,22.6072,692.745,0.611988,-0.175284,-0.598211,0.486713
6087,-98.0688,22.2106,692.671,0.610966,-0.176107,-0.600995,0.484264
6088,-99.0432,22.0846,692.485,0.610153,-0.175019,-0.603377,0.482719
6089,-99.9976,21.7948,692.413,0.609449,-0.174511,-0.605541,0.481079
6090,-100.933,21.7836,692.061,0.608876,-0.173522,-0.607597,0.479569
6091,-101.927,21.8434,691.966,0.608546,-0.172458,-0.608507,0.479218
6092,-102.859,21.5189,691.806,-0.608007,0.170825,0.609943,-0.47866
6093,-103.808,21.2068,691.745,-0.609204,0.171428,0.609945,-0.476918
6094,-104.784,21.2145,691.529,-0.609016,0.173039,0.609504,-0.47714
6095,-105.664,20.9099,691.165,0.60948,-0.175371,-0.608767,0.476636
6096,-106.533,21.1279,690.721,0.611027,-0.178192,-0.607492,0.475235
6097,-107.062,20.2915,690.576,0.612882,-0.180998,-0.607317,0.471996
6098,-108.03,20.0887,690.427,0.613361,-0.180432,-0.606377,0.4728
6099,-109.01,19.9059,690.495,0.612794,-0.177731,-0.605458,0.475727
6100,-108.878,19.3776,691.334,0.615273,-0.179581,-0.605609,0.471623
6101,-108.631,18.9853,692.22,0.620413,-0.182294,-0.605774,0.463566
6102,-109.605,18.7759,692.136,0.619616,-0.180492,-0.607252,0.463405
6103,-109.617,18.1975,692.952,0.620708,-0.181063,-0.608228,0.46043
6104,-109.517,17.596,693.744,0.624032,-0.183175,-0.609041,0.453982
6105,-110.516,17.5541,693.767,0.623855,-0.18222,-0.610186,0.453072
6106,-111.417,17.1829,693.542,0.623388,-0.182177,-0.611051,0.452566
6107,-112.406,17.0367,693.554,0.624273,-0.182738,-0.610512,0.451846
6108,-113.357,16.9113,693.271,0.624365,-0.18306,-0.610377,0.451771
6109,-114.262,16.4901,693.334,0.624714,-0.183873,-0.610416,0.450904
6110,-115.112,16.07,693.016,0.625303,-0.185051,-0.610487,0.449508
6111,-116.108,16.1436,693.058,0.625726,-0.184595,-0.610679,0.448847
6112,-116.28,15.6423,693.906,0.629732,-0.187579,-0.609133,0.444081
6113,-117,15.6944,693.213,0.630008,-0.18887,-0.607738,0.445054
6114,-117.932,15.3489,693.109,0.631541,-0.190242,-0.60603,0.444626
6115,-117.963,14.5002,693.637,0.632473,-0.191876,-0.604799,0.444275
6116,-117.873,13.8156,694.36,0.635628,-0.195162,-0.60427,0.439029
6117,-118.722,13.9066,693.841,0.636241,-0.195202,-0.603934,0.438585
6118,-118.882,13.5607,694.766,0.639066,-0.196704,-0.60308,0.434967
6119,-119.605,14.0528,694.281,0.63933,-0.197666,-0.602457,0.435007
6120,-120.308,14.3359,693.629,0.638934,-0.198187,-0.602848,0.43481
6121,-120.162,13.7766,694.445,0.642889,-0.204569,-0.601106,0.428388
6122,-121.077,13.8792,694.833,0.642892,-0.204578,-0.601112,0.428371
6123,-122.055,13.717,694.698,0.642954,-0.204694,-0.601251,0.428028
6124,-123.015,13.8509,694.941,0.643367,-0.204216,-0.601967,0.426627
6125,-123.998,13.6697,694.9,0.642889,-0.203854,-0.603093,0.425929
6126,-124.961,13.4134,694.987,0.642847,-0.204881,-0.603339,0.425151
6127,-125.939,13.2081,694.976,0.643124,-0.206405,-0.60185,0.426105
6128,-126.926,13.1735,694.814,0.643275,-0.209828,-0.598796,0.428501
6129,-127.874,12.8606,694.868,0.642809,-0.208494,-0.597599,0.431512
6130,-127.756,12.2486,695.65,0.648227,-0.214338,-0.596291,0.422253
6131,-128.681,12.0219,695.345,0.647024,-0.211728,-0.597279,0.424015
6132,-129.023,11.7474,696.244,0.648996,-0.211054,-0.598134,0.420114
6133,-129.546,11.0855,696.781,0.65038,-0.212984,-0.598121,0.417006
6134,-130.07,11.502,696.038,0.650114,-0.211863,-0.599303,0.416295
6135,-130.998,11.6962,695.722,0.652952,-0.214598,-0.597951,0.412379
6136,-131.993,11.6199,695.647,0.654014,-0.217236,-0.596723,0.41109
6137,-132.435,11.2267,696.453,0.658982,-0.224419,-0.593146,0.404423
6138,-133.424,11.0825,696.487,0.659263,-0.226639,-0.592083,0.404283
6139,-134.381,11.0914,696.195,0.659171,-0.226407,-0.592048,0.404614
6140,-135.297,10.6968,696.119,0.658914,-0.226794,-0.592184,0.404617
6141,-136.198,10.3655,695.84,0.658897,-0.227527,-0.592349,0.40399
6142,-136.726,11.1828,696.072,0.660061,-0.225619,-0.590946,0.405214
6143,-137.709,11.0971,696.232,0.661246,-0.226369,-0.591219,0.402456
6144,-138.355,10.3378,696.308,0.662205,-0.22778,-0.592526,0.398138
6145,-139.283,10.066,696.05,0.660167,-0.224846,-0.597574,0.395638
6146,-140.244,9.84784,695.885,0.658248,-0.222496,-0.600924,0.395089
6147,-141.087,10.2877,696.197,0.656123,-0.212549,-0.603942,0.399474
6148,-141.121,9.95834,697.141,0.659657,-0.217291,-0.60138,0.394943
6149,-141.177,9.10075,696.63,0.657584,-0.219409,-0.605281,0.391252
6150,-141.863,9.47609,696.006,0.658257,-0.219837,-0.606439,0.388074
6151,-142.855,9.48444,696.135,0.659579,-0.222499,-0.60494,0.38665
6152,-143.835,9.67424,696.086,0.660958,-0.225838,-0.602875,0.385582
6153,-144.813,9.59583,695.891,0.662258,-0.228503,-0.600562,0.385391
6154,-144.927,8.95765,696.652,0.665971,-0.235547,-0.596491,0.381049
6155,-145.886,8.68918,696.571,0.666572,-0.237685,-0.59441,0.381921
6156,-146.53,9.03765,695.889,0.66571,-0.237834,-0.593734,0.384377
6157,-147.431,8.95703,695.463,0.666467,-0.239202,-0.592759,0.38372
6158,-148.264,8.99342,694.91,0.667518,-0.240754,-0.592029,0.382046
6159,-148.395,8.45565,695.743,0.670905,-0.242734,-0.591716,0.375284
6160,-149.198,8.89126,695.337,0.670732,-0.241954,-0.592795,0.374394
6161,-149.778,9.67231,695.104,0.670951,-0.243995,-0.592309,0.373445
6162,-150.399,9.88621,694.351,0.669635,-0.24417,-0.592631,0.375176
6163,-150.82,10.1513,693.483,0.667762,-0.244054,-0.592638,0.378565
6164,-151.149,10.472,692.595,0.666652,-0.244782,-0.592057,0.380954
6165,-151.274,9.62342,693.109,0.66812,-0.247882,-0.591467,0.377276
6166,-152.045,9.08006,692.775,0.668737,-0.248738,-0.59226,0.374364
6167,-153.018,8.85791,692.72,0.668875,-0.247996,-0.593118,0.373249
6168,-153.055,8.44658,693.631,0.672032,-0.252604,-0.590478,0.368646
6169,-153.914,8.31,693.137,0.670335,-0.250138,-0.593608,0.368391
6170,-154.904,8.23703,693.018,0.669701,-0.249984,-0.595309,0.366901
6171,-155.888,8.38479,693.121,0.670192,-0.248877,-0.596528,0.364771
6172,-156.421,9.23086,693.111,0.671164,-0.243318,-0.59774,0.364749
6173,-157.317,9.63677,692.931,0.670407,-0.239635,-0.600665,0.363773
6174,-158.312,9.72286,692.974,0.670769,-0.239603,-0.601261,0.36214
6175,-158.613,8.95151,692.414,0.669718,-0.239813,-0.602927,0.361175
6176,-159.606,9.04733,692.494,0.669567,-0.239963,-0.603137,0.361004
6177,-160.597,9.11281,692.383,0.666859,-0.236482,-0.606693,0.362352
6178,-161.557,9.20536,692.12,0.664782,-0.234746,-0.608557,0.364167
6179,-162.462,9.14297,691.699,0.663879,-0.235009,-0.61003,0.363179
6180,-163.026,9.65334,692.349,0.665977,-0.238353,-0.606844,0.362494
6181,-163.96,9.90633,692.095,0.66621,-0.240864,-0.605573,0.362533
6182,-164.915,10.0367,691.831,0.666332,-0.241697,-0.604915,0.362854
6183,-165.793,10.351,691.469,0.666356,-0.242661,-0.603979,0.363724
6184,-166.759,10.2982,691.214,0.666479,-0.244675,-0.602524,0.36456
6185,-167.752,10.19,691.166,0.666502,-0.244622,-0.602536,0.364536
6186,-168.164,9.47937,691.736,0.666446,-0.245162,-0.602425,0.364459
6187,-169.158,9.5899,691.754,0.665975,-0.24502,-0.60384,0.36307
6188,-169.449,10.3927,692.274,0.667211,-0.245887,-0.604919,0.358389
6189,-170.193,10.9705,692.61,0.66412,-0.24859,-0.610038,0.353555
6190,-170.481,11.9194,692.74,0.664982,-0.230973,-0.612789,0.359082
6191,-170.465,12.3084,693.661,0.688225,-0.234973,-0.600373,0.332695
6192,-171.457,12.2499,693.55,0.677734,-0.236532,-0.624077,0.308639
6193,-171.384,12.3762,694.54,0.708294,-0.241251,-0.605558,0.270955
6194,-171.734,13.1945,694.083,0.706326,-0.228298,-0.612662,0.271347
6195,-172.568,13.5127,693.633,0.704158,-0.223595,-0.617155,0.270716
6196,-172.787,12.8576,694.357,0.700149,-0.232712,-0.615579,0.276946
6197,-172.891,12.2467,695.141,0.699097,-0.245521,-0.609909,0.281059
6198,-172.882,11.5782,695.885,0.700697,-0.25471,-0.604912,0.279693
6199,-172.891,10.8508,696.571,0.701845,-0.269031,-0.596942,0.280528
6200,-173.795,10.7615,696.152,0.701104,-0.27949,-0.589048,0.288724
6201,-173.031,10.3926,695.622,0.701524,-0.28597,-0.584484,0.290627
6202,-173.087,9.71274,696.353,0.704445,-0.292801,-0.5797,0.28631
6203,-174.014,9.46023,696.075,0.702081,-0.293746,-0.581865,0.286755
6204,-173.908,8.90879,696.902,0.704558,-0.293765,-0.583944,0.276243
6205,-173.465,9.43625,696.178,0.702131,-0.293426,-0.58665,0.277047
6206,-173.93,9.12136,697.005,0.704228,-0.295262,-0.586845,0.269253
6207,-174.039,8.57882,697.838,0.712538,-0.298069,-0.585147,0.247079
6208,-174.315,8.11198,698.678,0.714312,-0.299172,-0.584549,0.241987
6209,-174.534,7.4032,699.348,0.715595,-0.307943,-0.581408,0.234647
6210,-175.06,6.68271,699.801,0.713955,-0.312701,-0.580252,0.236205
6211,-175.341,6.0208,700.496,0.714434,-0.32075,-0.578167,0.228967
6212,-175.725,5.72675,701.371,0.716373,-0.326751,-0.574468,0.223675
6213,-176.336,5.11102,701.869,0.713787,-0.331125,-0.575129,0.223811
6214,-177.015,4.43217,702.148,0.712364,-0.335033,-0.57568,0.221094
6215,-176.786,5.27421,701.66,0.710012,-0.335004,-0.576614,0.226213
6216,-176.328,6.02804,701.189,0.708736,-0.335626,-0.577972,0.225824
6217,-176.911,5.35974,701.65,0.70727,-0.338375,-0.578755,0.224309
6218,-177.813,5.56147,701.268,0.706772,-0.336488,-0.580447,0.224344
6219,-178.127,6.1042,700.489,0.705296,-0.338505,-0.580761,0.225141
6220,-178.696,5.32563,700.753,0.703861,-0.342851,-0.579627,0.225979
6221,-178.914,4.66364,701.471,0.703138,-0.351558,-0.575694,0.224901
6222,-179.353,4.10073,702.171,0.701698,-0.357967,-0.573609,0.224613
6223,-179.938,3.7408,702.897,0.702586,-0.358792,-0.573044,0.22195
6224,-180.407,3.09736,703.503,0.70266,-0.358303,-0.573668,0.220893
6225,-180.708,2.5608,704.291,0.705869,-0.360693,-0.571393,0.21251
6226,-181.038,2.0467,705.083,0.708401,-0.361517,-0.570407,0.205206
6227,-181.296,1.39157,705.793,0.710394,-0.367026,-0.567448,0.196559
6228,-181.729,0.6406,706.291,0.709543,-0.368533,-0.56762,0.196313
6229,-181.636,0.136664,705.432,0.701521,-0.362821,-0.579238,0.201775
6230,-181.967,-0.362673,706.233,0.703238,-0.368916,-0.574582,0.198022
6231,-182.292,-1.05416,706.878,0.703179,-0.37432,-0.571856,0.19597
6232,-183.239,-0.781071,706.711,0.702273,-0.374998,-0.571431,0.199137
6233,-182.842,-1.62705,707.067,0.702155,-0.377332,-0.569439,0.200842
6234,-183.684,-1.624,706.527,0.702296,-0.377535,-0.569213,0.200609
6235,-184.574,-1.50705,706.086,0.703641,-0.37838,-0.56773,0.198494
6236,-184.816,-2.22714,705.436,0.7035,-0.377974,-0.568327,0.19806
6237,-185.614,-2.02863,704.866,0.703728,-0.375645,-0.569452,0.198448
6238,-186.032,-2.63635,705.542,0.705244,-0.3777,-0.567589,0.194465
6239,-186.473,-3.30143,706.144,0.705001,-0.379273,-0.566875,0.194365
6240,-187.346,-2.84636,706.318,0.705748,-0.379927,-0.565917,0.193166
6241,-187.355,-2.13976,705.61,0.705039,-0.38154,-0.565476,0.193863
6242,-187.345,-1.34971,704.997,0.706513,-0.381492,-0.565055,0.189779
6243,-188.3,-1.5679,705.2,0.706706,-0.383824,-0.564379,0.186341
6244,-189.255,-1.30617,705.061,0.706285,-0.382223,-0.56629,0.185427
6245,-188.443,-1.28491,705.645,0.704882,-0.381871,-0.569338,0.182127
6246,-188.949,-1.4898,706.483,0.70581,-0.387194,-0.566497,0.176054
6247,-189.53,-1.65183,707.281,0.705923,-0.388869,-0.565946,0.17366
6248,-189.604,-1.02397,706.506,0.705349,-0.385991,-0.569262,0.171567
6249,-189.909,-1.55591,707.296,0.712777,-0.387995,-0.564623,0.150366
6250,-190.6,-1.80584,707.974,0.707923,-0.399813,-0.562442,0.150509
6251,-189.675,-1.44833,707.846,0.697883,-0.410863,-0.567348,0.149221
6252,-189.422,-0.57649,707.427,0.695887,-0.402303,-0.573691,0.157392
6253,-188.494,-0.42205,707.767,0.69223,-0.404267,-0.577863,0.15317
6254,-188.258,0.160387,706.989,0.689178,-0.400065,-0.583231,0.157555
6255,-188.712,-0.315659,707.742,0.688384,-0.41397,-0.575863,0.152111
6256,-189.096,-0.948991,708.414,0.686567,-0.42377,-0.572144,0.147295
6257,-189.608,-1.499,709.074,0.683225,-0.428114,-0.57214,0.150257
6258,-190.125,-2.00581,709.763,0.681748,-0.433741,-0.570037,0.148816
6259,-190.581,-2.58841,710.436,0.680131,-0.440553,-0.566887,0.148236
6260,-190.987,-3.25795,711.059,0.679402,-0.449666,-0.561561,0.144442
6261,-191.49,-3.76581,711.758,0.677243,-0.460843,-0.555788,0.141654
6262,-192.186,-3.87722,711.049,0.676114,-0.460652,-0.557213,0.142064
6263,-192.875,-4.27917,711.652,0.676478,-0.46339,-0.555062,0.139835
6264,-193.455,-4.82839,712.254,0.671261,-0.47315,-0.551944,0.144552
6265,-194.029,-5.28521,712.934,0.670648,-0.477459,-0.549198,0.143688
6266,-194.992,-5.25,713.201,0.668038,-0.48047,-0.549936,0.14298
6267,-194.033,-4.96768,713.234,0.663873,-0.484399,-0.551823,0.141849
6268,-193.035,-4.90796,713.234,0.656751,-0.488751,-0.557071,0.139545
6269,-193.028,-4.05792,713.761,0.661609,-0.486177,-0.553293,0.140612
6270,-192.13,-4.04455,714.2,0.659054,-0.487128,-0.556926,0.134859
6271,-193.033,-3.95853,714.62,0.65117,-0.498814,-0.557757,0.126767
6272,-192.069,-3.72375,714.497,0.636544,-0.505267,-0.56753,0.132009
6273,-192.897,-3.34598,714.083,0.631794,-0.50621,-0.574743,0.119409
6274,-193.783,-3.50016,714.521,0.628684,-0.50783,-0.577663,0.114763
6275,-192.982,-3.08774,714.088,0.620003,-0.508538,-0.584028,0.12608
6276,-193.544,-2.26401,714.013,0.620314,-0.506747,-0.586045,0.12235
6277,-194.091,-2.59132,714.783,0.618914,-0.512707,-0.582621,0.120955
6278,-194.773,-1.86116,714.825,0.617902,-0.51308,-0.583035,0.12254
6279,-195.309,-2.28132,715.557,0.61464,-0.521464,-0.578982,0.122771
6280,-194.614,-1.75678,715.065,0.610237,-0.526093,-0.578079,0.129076
6281,-195.111,-2.21858,715.8,0.608725,-0.537726,-0.569938,0.124401
6282,-195.491,-2.74597,716.56,0.605635,-0.545587,-0.565563,0.125223
6283,-196.386,-2.83243,716.998,0.602546,-0.549742,-0.564446,0.126977
6284,-196.952,-2.06509,717.299,0.601182,-0.552493,-0.562984,0.127988
6285,-197.464,-2.36758,718.103,0.599884,-0.561036,-0.55652,0.125155
6286,-197.983,-1.54047,718.317,0.59992,-0.560504,-0.557065,0.124937
6287,-197.074,-1.6469,718.718,0.597994,-0.563545,-0.556719,0.121999
6288,-197.817,-1.12575,718.299,0.597909,-0.564231,-0.556599,0.119773
6289,-197.466,-0.355988,718.832,0.604372,-0.563412,-0.549219,0.125137
6290,-197.99,0.493268,718.772,0.603328,-0.564776,-0.548999,0.124996
6291,-198.713,1.15926,718.586,0.603259,-0.566861,-0.547397,0.122899
6292,-199.489,1.00921,717.974,0.600961,-0.566806,-0.549675,0.124235
6293,-200.292,1.49894,717.633,0.598967,-0.567694,-0.550384,0.126646
6294,-199.7,2.26751,717.389,0.595301,-0.565048,-0.554099,0.138965
6295,-200.588,2.71985,717.302,0.591262,-0.566698,-0.555168,0.145089
6296,-199.753,3.26898,717.259,0.587259,-0.565992,-0.557926,0.153294
6297,-199.899,2.66093,716.478,0.582237,-0.562245,-0.566959,0.153095
6298,-200.695,2.30961,715.986,0.580763,-0.56167,-0.569649,0.150802
6299,-201.446,2.8755,715.645,0.581522,-0.560751,-0.57097,0.146232
6300,-202.229,2.35472,715.305,0.583618,-0.558319,-0.57261,0.140669
6301,-203.019,1.95557,714.839,0.583188,-0.557697,-0.574181,0.138498
6302,-203.804,2.45352,714.471,0.582681,-0.560202,-0.572932,0.13567
6303,-203.909,2.6585,715.444,0.590242,-0.565016,-0.562337,0.127079
6304,-203.533,3.44616,714.956,0.588837,-0.568519,-0.559953,0.128488
6305,-203.212,4.39003,715.033,0.58875,-0.56119,-0.562627,0.147954
6306,-203.76,4.16833,715.84,0.583317,-0.565387,-0.562611,0.153451
6307,-203.063,4.8849,715.87,0.578793,-0.554033,-0.570598,0.180178
6308,-203.479,5.75976,715.623,0.576319,-0.551491,-0.574613,0.183122
6309,-204.071,6.43191,716.069,0.576246,-0.557242,-0.569694,0.1813
6310,-204.715,5.66759,716.041,0.575074,-0.566763,-0.565325,0.16875
6311,-204.927,6.37882,716.711,0.58489,-0.575837,-0.547927,0.161529
6312,-204.011,6.18719,716.36,0.585195,-0.580401,-0.544103,0.156951
6313,-204.505,7.03458,716.555,0.586324,-0.582294,-0.541222,0.155683
6314,-203.969,7.87095,716.673,0.588451,-0.566806,-0.547098,0.182045
6315,-203.71,8.80722,716.436,0.588829,-0.55331,-0.55545,0.196479
6316,-204.065,9.65966,716.053,0.589462,-0.554061,-0.554902,0.194
6317,-204.835,9.19005,715.622,0.588845,-0.555997,-0.555139,0.189603
6318,-205.719,9.4964,715.266,0.588823,-0.556619,-0.555504,0.186755
6319,-206.528,9.7057,714.718,0.589175,-0.555161,-0.557598,0.183719
6320,-207.223,9.43964,714.049,0.58452,-0.55465,-0.562229,0.186005
6321,-207.838,10.2107,713.884,0.583648,-0.554347,-0.562993,0.187334
6322,-208.296,11.0986,713.92,0.584117,-0.55656,-0.55984,0.188753
6323,-208.983,11.8219,713.991,0.582457,-0.561465,-0.556438,0.189415
6324,-209.739,12.4216,713.727,0.582116,-0.562671,-0.55571,0.189022
6325,-210.233,12.1971,714.566,0.583054,-0.567695,-0.551183,0.184302
6326,-211.153,12.5827,714.636,0.583828,-0.565977,-0.553289,0.180793
6327,-211.797,13.3478,714.646,0.584037,-0.564559,-0.554752,0.180065
6328,-210.924,13.5386,714.198,0.583497,-0.567543,-0.55283,0.178341
6329,-210.913,13.8138,713.237,0.586453,-0.570365,-0.548371,0.173338
6330,-210.498,14.08,712.366,0.58501,-0.568646,-0.550631,0.176665
6331,-209.768,14.336,711.733,0.585419,-0.572874,-0.546765,0.17363
6332,-210.573,14.5481,712.287,0.58065,-0.578489,-0.545135,0.176135
6333,-211.483,14.9006,712.07,0.579004,-0.578174,-0.546697,0.177739
6334,-211.088,15.8188,712.1,-0.574848,0.577591,0.548821,-0.186369
6335,-212.065,15.9361,712.28,-0.567633,0.577931,0.55385,-0.192456
6336,-212.648,15.3733,711.694,-0.558101,0.575552,0.565971,-0.192199
6337,-213.32,14.8294,711.191,-0.557379,0.575202,0.568049,-0.189189
6338,-214.121,15.3252,710.857,-0.559351,0.57303,0.570052,-0.183859
6339,-214.888,15.9271,710.633,-0.560348,0.571487,0.57167,-0.180573
6340,-214.046,16.3252,710.998,-0.56352,0.567255,0.574098,-0.176293
6341,-214.804,16.9668,710.879,-0.561306,0.565975,0.577342,-0.176875
6342,-215.694,17.3736,710.675,-0.556911,0.568919,0.578153,-0.178667
6343,-215.994,18.2592,710.32,-0.5574,0.566151,0.580139,-0.179492
6344,-216.641,19.0002,710.502,-0.558892,0.569168,0.576731,-0.176265
6345,-217.175,18.6363,711.264,-0.558073,0.576236,0.571238,-0.173764
6346,-217.484,19.1161,712.086,-0.560007,0.578115,0.568243,-0.1711
6347,-217.317,19.9874,711.624,-0.557586,0.580218,0.567891,-0.173047
6348,-218.095,20.2286,712.205,-0.555905,0.582029,0.567426,-0.173894
6349,-218.658,21.055,712.214,-0.555807,0.580691,0.569054,-0.173363
6350,-219.522,21.3565,711.81,-0.556487,0.578659,0.571258,-0.170707
6351,-219.735,20.4022,711.601,-0.554184,0.579632,0.574117,-0.165218
6352,-220.53,20.9549,711.352,-0.553548,0.579598,0.575839,-0.161431
6353,-221.076,21.7187,711.007,-0.554367,0.580191,0.575415,-0.157966
6354,-220.143,22.0744,710.952,-0.555171,0.581068,0.574784,-0.154172
6355,-220.749,22.8643,710.859,-0.554999,0.582843,0.574134,-0.150468
6356,-219.798,22.7178,711.134,-0.553502,0.583324,0.575223,-0.149953
6357,-220.586,23.1947,710.743,-0.553105,0.584922,0.574649,-0.147376
6358,-221.455,23.6751,710.627,-0.548089,0.58788,0.575521,-0.150901
6359,-221.898,23.3242,711.452,-0.544145,0.592616,0.573706,-0.153537
6360,-222.86,23.5126,711.647,-0.539205,0.595409,0.574521,-0.157072
6361,-223.391,23.9245,712.388,-0.534527,0.600643,0.572246,-0.16138
6362,-224.069,24.5564,712.012,-0.532515,0.599287,0.575029,-0.163172
6363,-224.506,25.3133,711.526,-0.533023,0.59872,0.575581,-0.161641
6364,-224.794,26.2227,711.826,-0.538335,0.605311,0.564288,-0.159289
6365,-225.338,26.4764,712.626,-0.535811,0.608835,0.562322,-0.161307
6366,-226.182,26.4158,712.092,-0.526342,0.60863,0.570088,-0.165934
6367,-226.693,27.269,711.99,-0.522558,0.610695,0.570177,-0.169948
6368,-227.547,27.7434,711.774,-0.512134,0.614848,0.572614,-0.17831
6369,-228.503,27.4913,711.629,-0.51512,0.616884,0.56969,-0.171928
6370,-228.868,28.1464,712.291,-0.519858,0.620811,0.562722,-0.166386
6371,-228.679,28.9644,712.835,-0.527906,0.622963,0.552555,-0.167079
6372,-229.475,29.411,712.425,-0.521113,0.62606,0.554501,-0.170347
6373,-229.629,30.0843,713.149,-0.52808,0.632019,0.543412,-0.162441
6374,-229.198,30.1432,712.248,-0.537637,0.632407,0.537172,-0.149847
6375,-228.793,30.2546,711.341,-0.541629,0.631223,0.535728,-0.145569
6376,-229.243,30.224,712.233,-0.534586,0.653335,0.516315,-0.144185
6377,-229.712,30.3308,713.11,-0.527794,0.66391,0.508178,-0.149704
6378,-230.027,31.2784,713.056,-0.525284,0.663843,0.508981,-0.155969
6379,-230.64,32.0107,712.758,-0.518981,0.666284,0.510799,-0.160653
6380,-231.449,31.6432,712.299,-0.504967,0.667898,0.522059,-0.162405
6381,-231.702,32.6085,712.236,-0.502477,0.667094,0.524352,-0.166003
6382,-231.636,32.6769,711.241,-0.512356,0.666233,0.519381,-0.154495
6383,-231.195,32.7261,710.344,-0.519231,0.664866,0.516814,-0.145795
6384,-231.728,33.5355,710.097,-0.524298,0.655459,0.524386,-0.143193
6385,-231.806,34.5315,710.054,-0.530673,0.646571,0.529313,-0.141985
6386,-232.358,35.349,709.889,-0.531904,0.644194,0.531565,-0.13975
6387,-233.287,35.7028,709.997,-0.525942,0.650033,0.530224,-0.140371
6388,-233.805,35.7913,710.848,-0.51732,0.660638,0.524409,-0.14468
6389,-234.612,35.2421,710.633,-0.517515,0.664929,0.524483,-0.122331
6390,-234.384,35.7898,711.438,-0.533961,0.666798,0.508157,-0.109739
6391,-233.76,35.6744,710.666,-0.54149,0.666468,0.502442,-0.100802
6392,-233.379,36.1423,711.464,-0.55611,0.670514,0.481783,-0.0950701
6393,-233.329,36.4268,710.506,-0.556721,0.671323,0.479775,-0.0959323
6394,-234.043,37.0274,710.147,-0.558191,0.670035,0.47968,-0.0968696
6395,-234.028,37.4803,709.255,-0.553855,0.669585,0.483783,-0.104192
6396,-234.649,38.2292,709.024,-0.551139,0.670219,0.485605,-0.106018
6397,-235.273,38.982,708.813,-0.548443,0.670417,0.487803,-0.108625
6398,-236.019,39.0409,709.475,-0.54429,0.675373,0.485474,-0.10924
6399,-236.547,39.24,710.301,-0.542485,0.6795,0.481543,-0.110033
6400,-237.243,39.8093,709.863,-0.538214,0.679763,0.485108,-0.113658
6401,-237.878,39.9525,710.622,-0.5299,0.68563,0.484681,-0.119173
6402,-238.448,40.0449,711.439,-0.525841,0.694738,0.476452,-0.117573
6403,-239.083,39.9864,712.208,-0.523418,0.699408,0.47274,-0.115664
6404,-239.9,40.0277,712.784,-0.523619,0.702399,0.46914,-0.1112
6405,-240.554,40.7632,712.607,-0.523086,0.702577,0.469481,-0.111148
6406,-240.325,41.5913,713.118,-0.524694,0.705191,0.46404,-0.109861
6407,-240.995,41.5843,713.861,-0.522251,0.708853,0.461238,-0.109732
6408,-241.464,41.9534,714.663,-0.52373,0.711806,0.45548,-0.107599
6409,-242.173,42.5743,714.998,-0.523142,0.71161,0.456444,-0.107667
6410,-242.755,42.9001,715.743,-0.523814,0.714401,0.452035,-0.104473
6411,-242.068,43.0917,715.043,-0.517029,0.716501,0.455425,-0.109064
6412,-242.823,43.115,715.698,-0.514245,0.720593,0.452237,-0.108533
6413,-243.678,43.4662,716.08,-0.509525,0.725277,0.449571,-0.110655
6414,-244.263,43.4372,716.89,-0.502904,0.733576,0.442853,-0.113292
6415,-244.797,43.1289,717.678,-0.490447,0.749183,0.428992,-0.118967
6416,-245.501,43.2149,718.383,-0.489167,0.75493,0.421335,-0.115211
6417,-244.995,43.1602,717.522,-0.489573,0.756009,0.419281,-0.113894
6418,-245.813,43.7323,717.585,-0.488904,0.755972,0.420662,-0.111904
6419,-246.725,43.9368,717.939,-0.489043,0.756455,0.420225,-0.109652
6420,-247.406,44.4504,718.462,-0.487075,0.75556,0.423917,-0.110367
6421,-248.144,45.1081,718.314,-0.487532,0.748989,0.434059,-0.113673
6422,-248.597,45.9796,718.125,-0.487988,0.743712,0.441814,-0.116445
6423,-247.82,45.3561,718.215,-0.485319,0.751516,0.433315,-0.109211
6424,-247.142,45.2701,717.485,-0.476206,0.751761,0.4412,-0.115873
6425,-247.946,45.8565,717.389,-0.469052,0.752433,0.447714,-0.115707
6426,-247.184,45.6252,716.785,-0.462621,0.755028,0.44974,-0.11683
6427,-247.959,46.2363,716.944,-0.456177,0.76032,0.44808,-0.114196
6428,-248.654,46.5272,716.287,-0.454833,0.761737,0.447341,-0.113004
6429,-249.077,46.9357,717.096,-0.455363,0.762756,0.445059,-0.113005
6430,-249.793,47.5081,716.697,-0.459895,0.758459,0.446717,-0.116964
6431,-250.478,47.3724,717.413,-0.461322,0.768884,0.429081,-0.109039
6432,-251.129,47.4284,718.17,-0.463897,0.791343,0.387117,-0.0933634
